,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Total","CPU Core #1","CPU Core #2","CPU Package","CPU Core #1","CPU Core #2","CPU Package","CPU Cores","CPU Graphics","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Used Space","Used Space"
02/02/2021 19:34:40,17.96875,37.5,27.734375,58,55,59,2494.34229,2494.34229,9.562555,6.61356926,0.0224005673,99.77369,46.4696922,3.66257477,4.21906662,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:41,14.0625,40.625,27.34375,54,56,59,2494.34229,2494.34229,9.66945648,6.68971062,0.0236519258,99.7737,46.4696465,3.662571,4.21907043,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:42,15.625,38.28125,26.953125,55,57,59,2494.342,2494.342,9.596007,6.649326,0.02275165,99.773674,46.4698868,3.66259,4.21905136,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:43,21.875,32.8125,27.34375,55,57,59,2494.34253,2494.34253,9.722312,6.747496,0.0237434749,99.7737045,46.471,3.66267776,4.21896362,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:44,18.75,35.15625,26.953125,55,57,58,2494.3418,2494.3418,9.587215,6.633199,0.0225074571,99.773674,46.4703751,3.66262817,4.219013,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:45,15.625,39.84375,27.734375,58,54,59,2494.34253,2494.34253,9.565411,6.59460449,0.0235756468,99.7737,46.47115,3.66268921,4.218952,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:46,25.78125,28.125,26.953125,59,53,60,2494.342,2494.342,9.458202,6.52186441,0.0223548021,99.77368,46.47115,3.66268921,4.218952,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:47,21.875,33.59375,27.734375,59,54,61,2494.342,2494.342,9.585197,6.61601,0.0236519314,99.77368,46.47071,3.66265488,4.21898651,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:48,18.75,35.15625,26.953125,59,54,59,2494.34253,2494.34253,9.424769,6.4821763,0.0223396514,99.7737,46.4700356,3.66260147,4.21904,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:49,22.65625,34.375,28.515625,55,57,58,2494.342,2494.342,9.540518,6.56803942,0.02394182,99.773674,46.47115,3.66268921,4.218952,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:50,18.75,35.9375,27.34375,55,57,59,2494.34155,2494.34155,9.409643,6.465764,0.0224158652,99.77366,46.4720154,3.66275787,4.21888351,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:51,17.1875,39.0625,28.125,57,53,59,2494.343,2494.343,9.510298,6.53800535,0.023835104,99.77372,46.47115,3.66268921,4.218952,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:52,25,28.90625,26.953125,55,56,59,2494.34229,2494.34229,9.415277,6.477078,0.0223853178,99.77369,46.4707642,3.66265869,4.2189827,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:53,24.21875,30.46875,27.34375,58,54,59,2494.34229,2494.34229,9.554645,6.57014847,0.0239418875,99.77369,46.4719238,3.66275024,4.218891,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:54,15.625,37.5,26.5625,56,57,59,2494.34229,2494.34229,9.43057251,6.48554134,0.0223243665,99.77369,46.472744,3.662815,4.21882629,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:55,16.40625,38.28125,27.34375,54,57,59,2494.34229,2494.34229,9.518107,6.544224,0.02383502,99.77369,46.47584,3.66305923,4.218582,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:56,22.65625,31.25,26.953125,55,56,58,2494.342,2494.342,9.384044,6.43827057,0.0222938042,99.77368,46.47008,3.66260529,4.219036,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:57,23.4375,30.46875,26.953125,56,57,59,2494.34229,2494.34229,9.524507,6.54439974,0.0234229937,99.77369,46.47008,3.66260529,4.219036,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:58,21.875,33.59375,27.734375,55,57,59,2494.34229,2494.34229,9.397762,6.450132,0.0219733249,99.77369,46.4697952,3.6625824,4.219059,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:34:59,17.96875,36.71875,27.34375,56,57,59,2494.34229,2494.34229,9.53463,6.55848932,0.02372831,99.7737,46.4693565,3.662548,4.21909332,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:00,25,28.90625,26.953125,56,57,59,2494.34229,2494.34229,9.439747,6.47587347,0.0246131141,99.77369,46.4700356,3.66260147,4.21904,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:01,21.09375,34.375,27.734375,55,56,59,2494.342,2494.342,9.500089,6.5187974,0.0237433929,99.77369,46.4693069,3.66254425,4.219097,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:02,13.28125,40.625,26.953125,54,58,58,2494.34155,2494.34155,9.396942,6.45287848,0.0196236316,99.77366,46.4675179,3.662403,4.21923828,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:03,21.875,33.59375,27.734375,58,57,60,2494.34229,2494.34229,9.560363,6.595191,0.0255745836,99.7737,46.4696922,3.66257477,4.21906662,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:04,24.21875,30.46875,27.34375,59,57,60,2494.342,2494.342,9.493954,6.55339527,0.022110723,99.773674,46.4693069,3.66254425,4.219097,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:05,21.09375,37.5,29.296875,59,57,60,2494.34277,2494.34277,9.641368,6.669545,0.023957083,99.7737045,46.4685326,3.66248322,4.219158,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:06,31.25,26.5625,28.90625,59,53,61,2494.342,2494.342,9.47923,6.524947,0.0221564323,99.77368,46.465435,3.662239,4.21940231,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:07,17.1875,39.0625,28.125,59,57,59,2494.34277,2494.34277,9.544452,6.56824636,0.0236366652,99.7737045,46.46457,3.66217041,4.219471,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:08,19.53125,35.15625,27.34375,56,57,59,2494.34131,2494.34131,9.426643,6.47801352,0.0223090909,99.77366,46.4636459,3.662098,4.21954346,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:09,14.84375,38.28125,26.5625,55,56,59,2494.343,2494.343,9.51254749,6.55563354,0.0142674325,99.77372,46.4778252,3.66321564,4.21842575,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:10,24.21875,30.46875,27.34375,55,57,59,2494.34155,2494.34155,9.423552,6.47095251,0.02261429,99.77366,46.4798622,3.66337585,4.21826553,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:11,25.78125,29.6875,27.734375,56,53,60,2494.34277,2494.34277,9.55594349,6.5772295,0.02392652,99.7737045,46.48141,3.663498,4.21814346,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:12,22.65625,31.25,26.953125,56,56,59,2494.342,2494.342,9.414551,6.462343,0.0228127036,99.77368,46.47904,3.663311,4.21833038,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:13,15.625,39.84375,27.734375,55,56,58,2494.34253,2494.34253,9.479469,6.51420736,0.0236519035,99.7737045,46.4792824,3.66333,4.21831131,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:14,22.65625,31.25,26.953125,56,56,59,2494.3418,2494.3418,9.450317,6.49722862,0.0220190734,99.773674,46.4760361,3.66307449,4.218567,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:15,26.5625,29.6875,28.125,55,57,59,2494.34229,2494.34229,9.58601,6.60124731,0.0246591344,99.7737,46.47754,3.66319275,4.21844864,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:16,24.21875,32.03125,28.125,55,56,58,2494.34229,2494.34229,9.532982,6.55765963,0.02444542,99.77369,46.47923,3.66332626,4.218315,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:17,15.625,37.5,26.5625,55,56,59,2494.34229,2494.34229,9.407094,6.460479,0.0219886377,99.77369,46.4725037,3.662796,4.21884537,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:18,15.625,40.625,28.125,56,56,59,2494.342,2494.342,9.451749,6.48204947,0.0229499526,99.77368,46.47294,3.66283035,4.218811,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:19,19.53125,35.9375,27.734375,59,53,60,2494.34229,2494.34229,9.413547,6.457517,0.02252271,99.7737,46.4699364,3.66259384,4.21904755,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:20,17.96875,37.5,27.734375,56,57,59,2494.34229,2494.34229,9.462011,6.49428844,0.0232399385,99.77369,46.471344,3.66270447,4.218937,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:21,17.96875,35.9375,26.953125,59,53,60,2494.342,2494.342,9.392338,6.439619,0.0225074552,99.77368,46.4715843,3.66272354,4.218918,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:22,21.875,35.15625,28.515625,55,56,59,2494.34253,2494.34253,9.550775,6.57148,0.023850346,99.7737,46.471344,3.66270447,4.218937,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:23,23.4375,32.03125,27.734375,57,56,60,2494.34229,2494.34229,9.425473,6.47230959,0.022080211,99.77369,46.4719238,3.66275024,4.218891,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:24,26.5625,29.6875,28.125,57,57,59,2494.342,2494.342,9.518027,6.53643847,0.0236976743,99.77368,46.47226,3.662777,4.21886444,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:25,21.09375,33.59375,27.34375,56,57,59,2494.342,2494.342,9.485573,6.54169941,0.0219428968,99.77368,46.47294,3.66283035,4.218811,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:26,26.5625,32.03125,29.296875,55,57,59,2494.34253,2494.34253,9.555043,6.585973,0.02412489,99.7737045,46.4737129,3.66289139,4.21875,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:27,21.09375,33.59375,27.34375,55,56,59,2494.3418,2494.3418,9.454726,6.511028,0.022537956,99.773674,46.47352,3.66287613,4.21876526,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:28,14.84375,42.96875,28.90625,56,57,59,2494.34253,2494.34253,9.545863,6.578364,0.0243386514,99.7737,46.4739075,3.66290665,4.21873474,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:29,22.65625,30.46875,26.5625,58,53,60,2494.34229,2494.34229,9.4831,6.540544,0.0225532316,99.77369,46.4753075,3.66301727,4.218624,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:30,28.125,28.125,28.125,58,54,60,2494.34229,2494.34229,9.551912,6.58428764,0.0241859574,99.77369,46.47778,3.66321182,4.21842957,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:31,23.4375,29.6875,26.5625,56,56,59,2494.34229,2494.34229,9.487506,6.54245949,0.0221412573,99.77369,46.47749,3.663189,4.21845245,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:32,18.75,37.5,28.125,59,53,60,2494.34229,2494.34229,9.590011,6.617367,0.025742393,99.77369,46.4760361,3.66307449,4.218567,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:33,28.125,25.78125,26.953125,56,55,59,2494.3418,2494.3418,9.48397,6.533693,0.0225532316,99.773674,46.47652,3.66311264,4.21852875,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:34,25.78125,28.125,26.953125,59,52,60,2494.34229,2494.34229,9.588488,6.614659,0.0242928471,99.77369,46.47608,3.66307831,4.218563,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:35,16.40625,37.5,26.953125,59,53,60,2494.3418,2494.3418,9.451384,6.498927,0.022476919,99.773674,46.476326,3.66309738,4.218544,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:36,29.6875,25,27.34375,59,51,60,2494.34253,2494.34253,9.611926,6.62755775,0.0245522186,99.7737,46.4750671,3.6629982,4.218643,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:37,18.75,34.375,26.5625,55,55,59,2494.34253,2494.34253,9.423785,6.47507,0.0219885986,99.7737045,46.4751663,3.66300583,4.21863556,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:38,14.0625,41.40625,27.734375,58,53,60,2494.3418,2494.3418,9.520337,6.541707,0.0240639132,99.77367,46.47497,3.66299057,4.218651,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:39,17.1875,35.9375,26.5625,54,55,59,2494.34253,2494.34253,9.46219,6.50844574,0.02224807,99.7737,46.4756,3.66304016,4.218601,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:40,19.53125,35.9375,27.734375,59,52,60,2494.34253,2494.34253,9.544737,6.568406,0.023346765,99.7737,46.4758873,3.663063,4.21857834,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:41,19.53125,34.375,26.953125,58,53,59,2494.34229,2494.34229,9.419616,6.46499634,0.0220496263,99.77369,46.47754,3.66319275,4.21844864,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:42,21.875,33.59375,27.734375,58,54,59,2494.342,2494.342,9.561009,6.584615,0.0241097454,99.773674,46.4767647,3.66313171,4.21850967,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:43,16.40625,37.5,26.953125,55,56,59,2494.34229,2494.34229,9.437905,6.482286,0.0222480539,99.77369,46.4779739,3.663227,4.21841431,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:44,22.65625,33.59375,28.125,55,56,58,2494.34253,2494.34253,9.541167,6.56027269,0.0240790974,99.7737,46.4775848,3.66319656,4.218445,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:45,26.5625,29.6875,28.125,55,55,59,2494.34229,2494.34229,9.564618,6.588039,0.0226143487,99.77369,46.4749222,3.66298676,4.21865463,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:46,23.4375,32.8125,28.125,59,53,60,2494.34229,2494.34229,9.611476,6.62665749,0.0238045678,99.77369,46.4930725,3.66441727,4.217224,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:47,21.875,32.03125,26.953125,59,52,60,2494.34229,2494.34229,9.380587,6.45510054,0.01263465,99.77369,46.48935,3.66412354,4.217518,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:48,27.34375,30.46875,28.90625,56,55,59,2494.342,2494.342,9.698281,6.7200613,0.02439963,99.77368,46.4962158,3.66466522,4.216976,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:49,16.40625,37.5,26.953125,54,56,58,2494.34229,2494.34229,9.482991,6.534094,0.0224922616,99.77369,46.4978676,3.664795,4.21684647,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:50,17.1875,39.0625,28.125,55,55,59,2494.34253,2494.34253,9.466863,6.51330566,0.0231483411,99.7737,46.4981537,3.66481781,4.21682358,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:51,17.96875,36.71875,27.34375,55,57,58,2494.342,2494.342,9.462334,6.51761532,0.0219580885,99.77368,46.4975739,3.664772,4.21686935,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:52,20.3125,35.9375,28.125,56,56,59,2494.34229,2494.34229,9.57811451,6.603511,0.0240944456,99.77369,46.4952,3.664585,4.21705627,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:53,16.40625,36.71875,26.5625,55,56,59,2494.342,2494.342,9.423058,6.479422,0.0222937949,99.77368,46.49525,3.664589,4.21705246,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:54,21.09375,35.15625,28.125,59,53,60,2494.34229,2494.34229,9.578551,6.59841061,0.02459799,99.77369,46.50043,3.664997,4.21664429,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:55,20.3125,32.8125,26.5625,59,53,60,2494.34229,2494.34229,9.460533,6.51231575,0.0221259762,99.77369,46.4990273,3.66488647,4.216755,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:56,28.90625,27.34375,28.125,55,55,59,2494.34229,2494.34229,9.575613,6.596395,0.0242469646,99.77369,46.50101,3.66504288,4.21659851,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:57,21.09375,35.15625,28.125,56,56,59,2494.342,2494.342,9.444168,6.49767828,0.0223854762,99.77369,46.50159,3.66508865,4.21655273,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:58,25.78125,29.6875,27.734375,56,56,59,2494.34229,2494.34229,9.608277,6.63215971,0.023468839,99.7737,46.5030937,3.665207,4.21643448,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:35:59,26.5625,29.6875,28.125,55,56,59,2494.342,2494.342,9.452459,6.504267,0.02192753,99.77368,46.5030441,3.665203,4.21643829,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:00,18.75,35.9375,27.34375,55,56,59,2494.34229,2494.34229,9.604572,6.620467,0.02670374,99.7737,46.5046425,3.665329,4.21631241,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:01,20.3125,34.375,27.34375,56,56,59,2494.342,2494.342,9.455756,6.505586,0.0224769376,99.77368,46.50038,3.66499329,4.216648,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:02,21.875,33.59375,27.734375,59,53,61,2494.34229,2494.34229,9.545967,6.569893,0.0233773068,99.77369,46.50241,3.6651535,4.216488,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:03,10.9375,42.96875,26.953125,58,54,60,2494.34253,2494.34253,9.433474,6.482776,0.0220649987,99.7737,46.5054169,3.66539,4.21625137,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:05,26.1682281,50,38.0841141,58,56,60,2494.34253,2494.34253,10.0405779,6.96524668,0.0141468393,99.7737,46.5466042,3.66863632,4.213005,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:06,22.65625,32.8125,27.734375,56,56,59,2494.3418,2494.3418,9.353857,6.440346,0.0181892309,99.77367,46.50387,3.665268,4.21637344,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:07,21.875,32.8125,27.34375,59,52,59,2494.34229,2494.34229,9.455163,6.542025,0.011932712,99.77369,46.5164528,3.66625977,4.21538162,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:08,19.53125,34.375,26.953125,56,56,59,2494.3418,2494.3418,9.381084,6.477205,0.0137182046,99.77367,46.5069656,3.665512,4.2161293,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:09,23.4375,30.46875,26.953125,58,53,60,2494.34253,2494.34253,9.46575451,6.55234241,0.0136418119,99.7737045,46.50856,3.665638,4.21600342,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:10,27.34375,33.59375,30.46875,58,53,60,2494.34229,2494.34229,9.644655,6.7043457,0.0138401631,99.77369,46.5239029,3.66684723,4.214794,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:11,26.5625,28.125,27.34375,59,53,60,2494.3418,2494.3418,9.588875,6.677159,0.0151677309,99.773674,46.5339241,3.66763687,4.21400452,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:12,25.78125,28.125,26.953125,59,52,61,2494.34277,2494.34277,9.400747,6.52070332,0.008163735,99.77371,46.5733681,3.67074585,4.21089554,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:13,20.3125,35.15625,27.734375,55,55,59,2494.342,2494.342,9.538132,6.62444448,0.0195166469,99.77368,46.53446,3.66767883,4.21396255,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:14,17.96875,36.71875,27.34375,55,56,59,2494.34229,2494.34229,9.379813,6.497713,0.008255279,99.77369,46.5747261,3.67085266,4.21078873,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:15,17.96875,37.5,27.734375,59,52,60,2494.3418,2494.3418,9.495285,6.579344,0.0196234342,99.773674,46.5361481,3.66781235,4.213829,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:16,26.5625,27.34375,26.953125,60,53,60,2494.34229,2494.34229,9.43426,6.54415369,0.0131382355,99.77369,46.536972,3.6678772,4.213764,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:17,29.6875,25,27.34375,58,53,60,2494.34277,2494.34277,9.534281,6.625936,0.0151372189,99.7737045,46.537117,3.66788864,4.21375275,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:18,17.96875,35.9375,26.953125,59,53,59,2494.3418,2494.3418,9.395025,6.500465,0.0131993312,99.77367,46.53552,3.66776276,4.21387863,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966408,0.161125183
02/02/2021 19:36:19,21.875,31.25,26.5625,55,57,58,2494.34253,2494.34253,9.462761,6.57171965,0.009857504,99.7737,46.5763664,3.67098236,4.210659,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.966446,0.161125183
