,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0
02/02/2021 00:00:14,100,100,100,70,67,70,2494.342,2494.342,13.1069927,10.0081835,0.022995742,99.77368,51.78147,4.08123,3.80041122,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54560852
02/02/2021 00:00:15,100,100,100,70,68,70,2494.34229,2494.34229,13.09126,10.0297108,0.0222480632,99.77369,51.781086,4.08119965,3.80044174,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54560852
02/02/2021 00:00:16,100,100,100,69,68,70,2494.34229,2494.34229,13.0982761,10.015029,0.0234535411,99.77369,51.78293,4.0813446,3.80029678,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54560852
02/02/2021 00:00:17,100,100,100,70,67,70,2494.34229,2494.34229,13.11526,10.0499268,0.0216682032,99.77369,51.77746,4.08091354,3.80072784,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54560852
02/02/2021 00:00:18,100,100,100,69,68,70,2494.3418,2494.3418,13.1019983,10.0276356,0.0226905476,99.773674,51.7814255,4.08122635,3.800415,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54560852
02/02/2021 00:00:19,100,100,100,70,67,70,2494.34253,2494.34253,13.1042776,10.0411558,0.02165295,99.7737,51.78138,4.08122253,3.80041885,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54560852
02/02/2021 00:00:20,100,100,100,69,68,71,2494.342,2494.342,13.1388092,10.0351887,0.0246742927,99.77368,51.7835579,4.081394,3.80024719,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:21,100,100,100,70,67,70,2494.34229,2494.34229,13.0830059,10.0142565,0.0214087758,99.77369,51.778862,4.081024,3.80061722,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:22,100,100,100,70,68,70,2494.34253,2494.34253,13.1284342,10.0496864,0.0229652543,99.7737,51.7811356,4.08120346,3.800438,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:23,100,100,100,70,68,70,2494.342,2494.342,13.1302223,10.0701666,0.02159192,99.77368,51.7762,4.08081436,3.800827,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:24,100,100,100,70,67,70,2494.34229,2494.34229,13.10875,10.0150385,0.0237626731,99.77369,51.7809944,4.081192,3.80044937,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:25,100,100,100,70,67,70,2494.3418,2494.3418,13.0938082,10.0503254,0.0212750062,99.773674,51.7792,4.081051,3.80059052,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:26,100,100,100,70,66,70,2494.34253,2494.34253,13.0873337,10.0046959,0.0238502789,99.7737045,51.78031,4.08113861,3.80050278,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:27,100,100,100,69,67,70,2494.34229,2494.34229,13.0651026,9.99863148,0.0222022254,99.7737,51.78031,4.08113861,3.80050278,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:28,100,100,100,70,68,70,2494.342,2494.342,13.0785408,9.978932,0.0230415575,99.77368,51.7812347,4.081211,3.8004303,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:29,100,100,100,70,67,70,2494.34155,2494.34155,13.0696344,9.971845,0.0215156116,99.77366,51.7802658,4.081135,3.80050659,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:30,100,100,100,70,66,70,2494.343,2494.343,13.0398884,9.916082,0.0240944214,99.77372,51.78317,4.08136368,3.80027771,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:31,100,100,100,70,68,70,2494.34253,2494.34253,13.0408831,9.95513,0.0222023,99.7737,51.7838974,4.081421,3.80022049,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:32,100,100,100,70,68,70,2494.342,2494.342,12.9900656,9.882004,0.0242623,99.77368,51.7839432,4.08142471,3.80021667,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:33,100,100,100,69,67,70,2494.3418,2494.3418,13.0106077,9.94082,0.0217597522,99.773674,51.78288,4.081341,3.8003006,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:34,100,100,100,70,67,70,2494.34229,2494.34229,13.0392685,9.924266,0.0248268787,99.77369,51.7806053,4.0811615,3.80048,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:35,100,100,100,70,68,70,2494.34253,2494.34253,13.0000925,9.920828,0.0217597485,99.7737,51.7681656,4.080181,3.80146027,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:36,100,100,100,70,68,70,2494.34229,2494.34229,12.9790354,9.888098,0.022263309,99.77369,51.7687454,4.080227,3.80141449,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:37,100,100,100,69,68,70,2494.342,2494.342,12.9825954,9.896814,0.022232797,99.77368,51.7669067,4.080082,3.80155945,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:38,100,100,100,69,67,70,2494.34229,2494.34229,12.9839611,9.86696148,0.0246132333,99.7737,51.76792,4.080162,3.80147934,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:39,100,100,100,70,67,70,2494.34229,2494.34229,12.993782,9.889796,0.0240181386,99.77369,51.76865,4.08021927,3.801422,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:40,100,100,100,70,68,71,2494.34229,2494.34229,12.9818668,9.912153,0.0219733957,99.77369,51.7761536,4.08081055,3.80083084,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:41,100,100,100,69,67,70,2494.342,2494.342,13.0084181,9.921614,0.0229194723,99.77368,51.7775536,4.080921,3.80072021,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:42,100,100,100,68,66,70,2494.34253,2494.34253,13.0049505,9.915553,0.0214698333,99.7737,51.7723274,4.080509,3.8011322,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:43,100,100,100,70,67,70,2494.34229,2494.34229,13.0023251,9.917781,0.0230720583,99.77369,51.7785225,4.08099747,3.800644,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:44,100,100,100,70,67,70,2494.3418,2494.3418,13.0307732,9.970337,0.0211341344,99.773674,51.7811852,4.08120728,3.800434,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:45,100,100,100,69,67,70,2494.34253,2494.34253,13.03293,9.941474,0.0239418279,99.7737,51.7777939,4.08094025,3.80070114,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:46,100,100,100,69,67,71,2494.34229,2494.34229,13.0228491,9.950542,0.0223396122,99.77369,51.7782822,4.08097839,3.800663,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:47,100,100,100,69,67,69,2494.342,2494.342,13.0316677,9.931452,0.0243538357,99.77368,51.7758141,4.080784,3.80085754,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:48,100,100,100,70,67,71,2494.34229,2494.34229,13.0088587,9.9395,0.0217139591,99.77369,51.7781372,4.080967,3.80067444,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:49,100,100,100,70,67,71,2494.34229,2494.34229,13.0130987,9.935738,0.0231483821,99.77369,51.7787628,4.08101654,3.80062485,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545616
02/02/2021 00:00:50,100,100,100,69,67,70,2494.34229,2494.34229,13.0043993,9.945169,0.0217292365,99.7737,51.7750854,4.08072662,3.80091476,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:00:51,100,100,100,70,68,71,2494.34229,2494.34229,13.0250349,9.919835,0.0248268265,99.77369,51.710228,4.075615,3.80602646,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:00:52,100,100,100,69,68,71,2494.34155,2494.34155,13.0430136,9.953046,0.0231483933,99.77366,51.7098427,4.07558441,3.806057,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:00:53,100,100,100,69,68,71,2494.342,2494.342,13.0338535,9.976011,0.0217445027,99.77368,51.7085876,4.075485,3.80615616,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:00:54,100,100,100,69,66,70,2494.343,2494.343,13.0512371,9.95348,0.0248116,99.77373,51.70452,4.075165,3.80647659,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:00:55,100,100,100,70,67,71,2494.34229,2494.34229,13.0510454,9.986884,0.0214545932,99.77369,51.7046127,4.07517242,3.806469,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:00:56,100,100,100,69,67,70,2494.3418,2494.3418,13.052454,9.945893,0.025071,99.773674,51.7082,4.07545471,3.80618668,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:00:57,100,100,100,69,67,70,2494.34229,2494.34229,13.0403328,9.966864,0.0223243721,99.77369,51.7116852,4.07572937,3.805912,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:00:58,100,100,100,69,67,70,2494.34253,2494.34253,13.0315485,9.931641,0.0228126273,99.7737,51.7119255,4.07574844,3.805893,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:00:59,100,100,100,69,67,70,2494.342,2494.342,13.0472393,9.969457,0.0224006325,99.77368,51.70055,4.074852,3.8067894,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:00,100,100,100,69,68,70,2494.342,2494.342,13.0520248,9.960289,0.0223854166,99.77368,51.69905,4.07473373,3.80690765,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:01,100,100,100,69,68,70,2494.34229,2494.34229,13.0539026,9.999006,0.0248268787,99.77369,51.7001152,4.07481766,3.80682373,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:02,100,100,100,69,67,70,2494.34229,2494.34229,13.0399275,9.975085,0.0229194444,99.77369,51.7014236,4.07492065,3.80672073,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:03,100,100,100,69,68,71,2494.34229,2494.34229,13.0262756,9.984974,0.021988662,99.77369,51.697937,4.074646,3.80699539,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:04,100,100,100,69,67,69,2494.342,2494.342,13.0529566,9.972024,0.0237434972,99.773674,51.7014236,4.07492065,3.80672073,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:05,100,100,100,69,66,70,2494.3418,2494.3418,13.05955,10.0129852,0.0216224287,99.773674,51.7134743,4.07587051,3.80577087,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:06,100,100,100,70,68,70,2494.34277,2494.34277,13.0577469,9.987149,0.0247810986,99.7737045,51.714344,4.075939,3.80570221,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:07,100,100,100,69,67,70,2494.34229,2494.34229,13.056057,10.0202379,0.0216376651,99.77369,51.71357,4.075878,3.80576324,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:08,100,100,100,69,67,70,2494.342,2494.342,13.0543032,10.0020914,0.0228889547,99.77368,51.71575,4.07605,3.80559158,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:09,100,100,100,70,66,71,2494.34253,2494.34253,13.0758734,10.0399914,0.0215766449,99.7737,51.7095566,4.07556152,3.80607986,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:10,100,100,100,70,67,71,2494.3418,2494.3418,13.0642214,10.0030069,0.0240639187,99.773674,51.70689,4.07535172,3.80628967,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:11,100,100,100,70,67,70,2494.34229,2494.34229,13.0821733,10.0462179,0.0219428372,99.7737,51.70549,4.075241,3.8064003,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:12,100,100,100,69,68,70,2494.34229,2494.34229,13.0648565,9.998913,0.0245522074,99.77369,51.7046127,4.07517242,3.806469,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:13,100,100,100,70,68,70,2494.342,2494.342,13.0641861,10.0117016,0.0233467259,99.77368,51.7007942,4.074871,3.80677032,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:14,100,100,100,69,66,70,2494.34229,2494.34229,13.0644732,10.0304642,0.0218208153,99.7737,51.6979866,4.07465,3.80699158,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:15,100,100,100,70,67,70,2494.34229,2494.34229,13.0716581,10.0006533,0.0247047637,99.77369,51.7003555,4.07483673,3.80680466,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:16,100,100,100,69,67,69,2494.34229,2494.34229,13.0749445,10.03572,0.0215919055,99.77369,51.6993866,4.07476044,3.806881,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:17,100,100,100,71,67,71,2494.34229,2494.34229,13.0640669,10.00563,0.0229652468,99.77369,51.7043724,4.07515335,3.806488,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:18,100,100,100,70,67,71,2494.34229,2494.34229,13.0814905,10.0379744,0.0220191926,99.77369,51.7068443,4.075348,3.80629349,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:19,100,100,100,70,68,71,2494.342,2494.342,13.0616465,10.0092821,0.0232399255,99.77369,51.70665,4.07533264,3.80630875,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545624
02/02/2021 00:01:20,100,100,100,71,67,71,2494.342,2494.342,13.06015,10.0251846,0.0221870057,99.77369,51.70326,4.07506561,3.80657578,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:21,100,100,100,70,67,70,2494.342,2494.342,13.0737581,10.0099716,0.02354505,99.77368,51.7056847,4.07525635,3.806385,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:22,100,100,100,70,67,70,2494.34277,2494.34277,13.0824776,10.0421791,0.0212715026,99.7737045,51.7069359,4.07535553,3.80628586,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:23,100,100,100,70,67,70,2494.34131,2494.34131,13.0732927,10.005229,0.0238350164,99.77365,51.7076645,4.07541275,3.80622864,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:24,100,100,100,70,67,70,2494.34277,2494.34277,13.0734186,10.0389395,0.0218207948,99.77371,51.7037926,4.07510757,3.80653381,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:25,100,100,100,69,66,70,2494.34229,2494.34229,13.080617,10.0136023,0.0238045249,99.7737,51.7049561,4.075199,3.80644226,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:26,100,100,100,69,67,70,2494.3418,2494.3418,13.0835314,10.0241385,0.0218818,99.773674,51.7015152,4.07492828,3.806713,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:27,100,100,100,69,68,71,2494.34253,2494.34253,13.0325642,9.933265,0.0238502715,99.7737045,51.6938248,4.07432175,3.80731964,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:28,100,100,100,70,67,70,2494.3418,2494.3418,13.0572672,9.979877,0.0222938489,99.773674,51.6779,4.07306671,3.80857468,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:29,100,100,100,70,68,70,2494.34253,2494.34253,13.1198778,10.0622206,0.023133086,99.7737045,51.6824,4.07342148,3.80822,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:30,100,100,100,70,67,71,2494.342,2494.342,13.1226749,10.08754,0.0210273117,99.77368,51.6804657,4.073269,3.8083725,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:31,100,100,100,70,67,71,2494.34229,2494.34229,13.1400681,10.0831127,0.0234840531,99.77369,51.68293,4.07346344,3.808178,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:32,100,100,100,70,67,70,2494.342,2494.342,13.1333456,10.0951424,0.0214698371,99.77368,51.67848,4.07311249,3.808529,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:33,100,100,100,69,67,70,2494.34229,2494.34229,13.1080818,10.0374088,0.0243996065,99.77369,51.684288,4.07357025,3.80807114,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:34,100,100,100,69,66,70,2494.34229,2494.34229,13.1145916,10.0956678,0.0135654882,99.77369,51.6958542,4.074482,3.80715942,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:35,100,100,100,69,67,70,2494.342,2494.342,13.123107,10.09644,0.0215156171,99.77368,51.6973076,4.07459641,3.807045,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:36,100,100,100,70,67,71,2494.34229,2494.34229,13.0715418,10.0231609,0.0233467259,99.77369,51.6992455,4.074749,3.8068924,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:37,100,100,100,70,67,71,2494.34229,2494.34229,13.0192146,9.992015,0.0221259762,99.7737,51.6989059,4.07472229,3.806919,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:38,100,100,100,69,67,70,2494.34229,2494.34229,13.0090046,9.951318,0.0234535336,99.77369,51.70031,4.074833,3.80680847,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:39,100,100,100,69,67,70,2494.342,2494.342,12.9750557,9.933268,0.0226447955,99.77368,51.6982269,4.074669,3.8069725,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:40,100,100,100,69,68,70,2494.34229,2494.34229,12.9869986,9.960803,0.0217445139,99.77369,51.683033,4.073471,3.80817032,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:41,100,100,100,69,67,70,2494.34229,2494.34229,12.9681559,9.931175,0.0227516051,99.77369,51.6860275,4.07370758,3.80793381,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:42,100,100,100,69,68,70,2494.34229,2494.34229,12.9576693,9.940104,0.02137834,99.7737,51.677803,4.073059,3.80858231,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:43,100,100,100,69,66,70,2494.34229,2494.34229,12.9571619,9.921095,0.02250747,99.77369,51.6776581,4.07304764,3.80859375,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:44,100,100,100,70,66,70,2494.3418,2494.3418,12.949894,9.927684,0.021805536,99.773674,51.68724,4.073803,3.80783844,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
02/02/2021 00:01:45,100,100,100,69,67,70,2494.34229,2494.34229,12.9609728,9.924357,0.0226753168,99.7737,51.6870956,4.0737915,3.80785,53,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.545639
