,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Total","CPU Core #1","CPU Core #2","CPU Package","CPU Core #1","CPU Core #2","CPU Package","CPU Cores","CPU Graphics","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Used Space"
02/01/2021 23:52:51,78.90625,80.46875,79.6875,59,58,59,2494.34229,2494.34229,12.3383408,8.882759,0.012054868,99.77369,50.5837746,3.98683167,3.89480972,42,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:52:52,98.4375,100,99.21875,58,57,59,2494.342,2494.342,13.3034449,10.10884,0.006592005,99.77369,52.1435547,4.109768,3.77187347,42,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:52:53,100,100,100,58,57,59,2494.34229,2494.34229,12.0923357,9.085636,0.00587484334,99.77369,52.0216827,4.10016251,3.781479,43,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:52:54,100,100,100,59,57,59,2494.34229,2494.34229,12.0593042,9.054801,0.00563066825,99.77369,51.2410431,4.03863525,3.84300613,43,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:52:55,100,100,100,58,57,59,2494.34058,2494.34058,12.0811577,9.109012,0.00427260529,99.77363,51.2416725,4.038685,3.84295654,43,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:52:56,100,100,100,59,57,59,2494.34351,2494.34351,12.03473,9.024879,0.005935865,99.77374,51.2855721,4.042145,3.83949661,43,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:52:57,100,100,100,59,58,59,2494.34229,2494.34229,12.0803251,9.087443,0.003738527,99.77369,51.39902,4.05108643,3.830555,43,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:52:58,100,100,100,59,58,59,2494.34229,2494.34229,12.1771526,9.160983,0.006103721,99.77369,51.6459541,4.070549,3.81109238,43,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:52:59,100,100,100,59,58,59,2494.34229,2494.34229,12.0345163,9.053781,0.003997935,99.77369,51.6555862,4.071308,3.81033325,44,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:00,83.59375,84.375,83.984375,58,52,59,2494.342,2494.342,11.526804,8.501224,0.00508134253,99.77369,51.3735123,4.049076,3.83256531,44,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:01,100,100,100,60,59,61,2494.342,2494.342,13.0677757,10.1109734,0.0127568049,99.77368,51.4229279,4.052971,3.8286705,44,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:02,100,100,100,59,60,61,2494.34229,2494.34229,13.0704336,10.0888758,0.0216681864,99.7737,51.437355,4.05410767,3.82753372,44,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:03,100,100,100,60,59,61,2494.34253,2494.34253,13.0710821,10.09479,0.0204474311,99.7737,51.4420471,4.05447769,3.8271637,44,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:04,100,100,100,60,61,61,2494.342,2494.342,13.0461159,10.0317183,0.0222785678,99.77368,51.4596634,4.05586624,3.82577515,45,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:05,100,100,100,60,60,61,2494.342,2494.342,13.03298,10.0239077,0.0205390118,99.77368,51.466053,4.05637,3.82527161,45,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:06,100,100,100,60,61,62,2494.34229,2494.34229,13.0451717,10.0123873,0.0216987189,99.77369,51.47128,4.056782,3.82485962,45,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:07,100,100,100,61,60,62,2494.34131,2494.34131,13.0765486,10.0563059,0.0205695368,99.77365,51.46833,4.056549,3.82509232,45,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:08,100,100,100,61,60,62,2494.34326,2494.34326,13.0807705,10.0275993,0.02266005,99.773735,51.4929657,4.05849075,3.82315063,45,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:09,100,100,100,61,61,62,2494.342,2494.342,13.1054707,10.0662165,0.0209510028,99.77369,51.4912224,4.05835342,3.823288,45,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:10,100,100,100,61,60,63,2494.34229,2494.34229,13.1032677,10.0293732,0.0230568033,99.77369,51.5031776,4.05929565,3.82234573,46,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:11,100,100,100,61,60,62,2494.34229,2494.34229,13.0762615,10.0299549,0.0207373928,99.77369,51.50158,4.05917,3.82247162,46,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:12,100,100,100,60,60,63,2494.34229,2494.34229,13.0960464,10.0403271,0.0220802017,99.77369,51.5053062,4.0594635,3.822178,46,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
