,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Total","CPU Core #1","CPU Core #2","CPU Package","CPU Core #1","CPU Core #2","CPU Package","CPU Cores","CPU Graphics","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Used Space"
02/01/2021 23:14:53,27.6923065,26.9230728,27.30769,59,53,61,2494.34229,2494.34229,9.436745,6.46662951,0.01547752,99.7737,49.6972351,3.91695786,3.96468353,46,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.51850128
02/01/2021 23:14:54,19.53125,33.59375,26.5625,56,57,59,2494.34229,2494.34229,9.323449,6.385306,0.0140385348,99.7737,49.69588,3.916851,3.96479034,46,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.51850128
02/01/2021 23:14:55,28.90625,25.78125,27.34375,57,55,61,2494.34229,2494.34229,9.530632,6.55615473,0.0220192615,99.77369,49.6935577,3.916668,3.96497345,46,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.51850128
02/01/2021 23:14:56,18.75,35.15625,26.953125,56,56,59,2494.342,2494.342,9.49436,6.54978561,0.0203864425,99.77368,49.6963158,3.91688538,3.964756,46,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.51850128
02/01/2021 23:14:57,28.90625,26.5625,27.734375,56,57,60,2494.34253,2494.34253,9.545103,6.579596,0.02153087,99.7737,49.69559,3.91682816,3.96481323,46,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.51850128
02/01/2021 23:14:58,20.3125,32.8125,26.5625,58,54,61,2494.34229,2494.34229,9.411906,6.48134661,0.0200964659,99.77369,49.6952477,3.91680145,3.96484,46,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.51850128
02/01/2021 23:14:59,24.21875,30.46875,27.34375,59,54,61,2494.342,2494.342,9.546303,6.58410835,0.0226142649,99.77368,49.69685,3.91692734,3.964714,46,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.51850128
02/01/2021 23:15:00,18.75,36.71875,27.734375,56,56,59,2494.34253,2494.34253,9.428032,6.48582649,0.0205390118,99.7737,49.69743,3.916973,3.96466827,46,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.51850128
02/01/2021 23:15:01,19.53125,34.375,26.953125,59,53,61,2494.34229,2494.34229,9.558728,6.596873,0.0195318665,99.77369,49.6933632,3.91665268,3.96498871,46,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.51850128
02/01/2021 23:15:02,25.78125,30.46875,28.125,59,53,61,2494.3418,2494.3418,9.390437,6.449797,0.023926625,99.773674,49.7013969,3.917286,3.96435547,46,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.51850128
